obsid, lonstart, lonend, wavenum, wavepower, fap,date,normedpeakwavepower
jcf030036,315,678, [0.19834710743801653 0.5950413223140496 0.9917355371900826 1.3884297520661157 1.7851239669421488 2.181818181818182 2.578512396694215 4.56198347107438 4.1652892561983474 6.545454545454546 4.958677685950414 3.768595041322314 8.52892561983471 2.9752066115702482 6.148760330578512 ], [1.3766639250698112 1.3680480303398164 0.877856223106394 0.8777287656842663 0.8773828086555583 0.8773362973134797 0.8612897443609914 0.853274976377655 0.8379049436429951 0.8378813511322004 0.8348465302516508 0.813031289247021 0.8124539094777082 0.8006035462482401 0.800572558086773 ], [4.4255515625050545e-151 1.084297885449192e-146 1.9030098176844312e-137 2.4260458865084255e-122 8.616818244571902e-100 1.233555160101645e-68 1.8294732276607542e-33 5.702317462662945e-20 9.425237253011644e-20 6.566854387394817e-09 2.378795515707865e-08 1.983804252513688e-07 2.560861174214578e-07 4.890354158686621e-06 9.002664319890015e-06 ],11-Jul-24,0.168547545
jcf021027,21,384, [0.19834710743801653 0.5950413223140496 0.9917355371900826 1.3884297520661157 1.7851239669421488 2.181818181818182 2.578512396694215 4.56198347107438 4.1652892561983474 6.545454545454546 8.52892561983471 6.148760330578512 4.958677685950414 2.9752066115702482 3.768595041322314 ], [1.396745396634889 1.3875529460957075 0.8757962582900464 0.8755405973743794 0.8705276089232208 0.8705156780375981 0.8605956652868725 0.8500806166964925 0.8296280738848686 0.8296022870045777 0.8264586469357575 0.7968795891944331 0.7967672555539512 0.7845047926667413 0.7844967910310281 ], [1.0863742685611314e-150 5.223747287119834e-145 1.4125329226887158e-133 2.642197656574248e-116 2.6089569585844475e-93 3.882539057062847e-65 8.896041429346895e-34 1.8205157841891967e-18 1.886567526172869e-18 7.916725481329321e-11 1.22029579681099e-07 2.1807008462777858e-07 2.3036940090895705e-07 4.3176310593725623e-07 6.13034726671397e-07 ],11-Jul-24,0.171006157
jcf072077,54,417, [0.19834710743801653 0.5950413223140496 0.9917355371900826 1.3884297520661157 1.7851239669421488 2.181818181818182 2.578512396694215 4.56198347107438 4.1652892561983474 2.9752066115702482 6.545454545454546 4.958677685950414 6.942148760330579 6.148760330578512 8.52892561983471 ], [1.5145889108545234 1.5087630003458512 0.9622023610978133 0.9621433930599329 0.9606899772094152 0.9606281271135304 0.9412158321498336 0.9333510338151482 0.9180208159340892 0.917994855845674 0.9145991584102533 0.8922745096268342 0.8919181915480393 0.8785186247520453 0.8784938208141473 ], [3.5690826510769403e-218 2.3263913219228564e-208 5.529030202944603e-189 9.663417871020003e-161 5.624121971394649e-125 1.6304387768986762e-84 2.2811407437995256e-44 2.622508453486232e-18 2.6726878658899895e-16 8.94782072623472e-12 1.114111215990133e-09 1.3088714805399081e-08 3.647203031162237e-06 1.477487779247534e-05 8.409401225710647e-05 ],11-Jul-24,0.18543396
jcf028033,18,380, [0.19889502762430938 0.5966850828729282 0.994475138121547 1.392265193370166 1.7900552486187846 2.187845303867403 2.585635359116022 2.9834254143646404 4.574585635359116 4.176795580110498 6.5635359116022105 4.972375690607735 8.552486187845304 6.165745856353592 6.961325966850828 ], [1.5377324230773695 1.5362965597214353 0.9800027246950284 0.9798035548018112 0.9737398756397232 0.9736241887572789 0.9516949952955427 0.9456294068343307 0.9344752021054483 0.9344395821929935 0.9309527630895366 0.9165804345701324 0.9163432932993086 0.9024579213606396 0.9024366434382124 ], [7.291871765438663e-233 1.2098032879697678e-223 5.1077547203064245e-205 3.400994925057155e-177 5.0457371949284043e-141 2.3739772517959672e-98 1.5321232427547517e-53 7.315526358111353e-16 5.5480594187550937e-14 2.2730995945364383e-11 9.236736072668438e-09 2.664619077169829e-06 6.328343892565185e-06 2.747672825138223e-05 5.622712654710584e-05 ],11-Jul-24,0.188267463
jcf141146,227,589, [0.19889502762430938 0.5966850828729282 0.994475138121547 1.392265193370166 1.7900552486187846 2.187845303867403 2.585635359116022 4.574585635359116 4.176795580110498 6.5635359116022105 2.9834254143646404 6.165745856353592 4.972375690607735 6.961325966850828 8.552486187845304 ], [1.3837671859829421 1.3676538220809762 0.8769864032039721 0.8765651687664088 0.8708637383072761 0.8708182622713301 0.8626468821454577 0.8519236407898045 0.8308423637818831 0.8308150433029311 0.8277427099289574 0.7971371104549407 0.796782746616288 0.7847916663789122 0.7847914059813972 ], [2.0274040589845294e-151 1.460152265406435e-145 8.909223183473651e-134 4.39883343822673e-116 4.772677864618637e-93 3.7625479254288243e-66 8.08146925323986e-37 3.0877471127663023e-15 1.5934385119874288e-14 3.486082153201543e-10 4.0103250639167245e-10 7.299718935714349e-07 1.2679487268186695e-06 2.138964485369132e-06 4.767232458544728e-06 ],11-Jul-24,0.169417211
jcf066071,56,419, [0.19834710743801653 0.5950413223140496 0.9917355371900826 1.3884297520661157 1.7851239669421488 2.181818181818182 4.1652892561983474 2.578512396694215 4.56198347107438 6.545454545454546 3.768595041322314 6.148760330578512 4.958677685950414 8.52892561983471 6.942148760330579 ], [1.3075634262926261 1.3010647912986917 0.8302988714995377 0.8302139122093329 0.8218168643106256 0.8216123737952283 0.8180482867281673 0.8067595633651563 0.7842824730813739 0.7842653651968184 0.7813840218598879 0.7473108074162342 0.7469606618959411 0.735889194136367 0.7358667219527469 ], [7.036368229296812e-130 3.547045139377723e-125 1.5418017258702872e-115 1.6683021867267032e-100 1.805481797039272e-79 1.5686680249281096e-52 2.199115912739729e-25 1.3314333195461214e-23 9.735964047073676e-23 1.6780519205789212e-13 3.0122434015946156e-12 1.2203594121523973e-09 3.617684547206922e-08 1.4156565789322354e-07 2.2732081774413237e-07 ],11-Jul-24,0.160087441
jcf135140,229,592, [0.19834710743801653 0.5950413223140496 0.9917355371900826 1.3884297520661157 1.7851239669421488 2.181818181818182 2.578512396694215 4.1652892561983474 4.56198347107438 6.545454545454546 6.148760330578512 3.768595041322314 8.52892561983471 6.942148760330579 4.958677685950414 ], [1.3116716070651822 1.3116068844090334 0.8274660572274176 0.8274122226385252 0.8182615833272535 0.8181475475185365 0.815234632446424 0.8034459154891707 0.7800978228809328 0.7800772471191586 0.7771457068003877 0.7421996627678377 0.7420604786143967 0.730778589921319 0.7307630764389746 ], [1.1122344275096591e-128 7.5527394354828555e-124 4.8740115586423274e-114 5.189931257931278e-99 1.5631267976898689e-78 6.58394550839374e-53 5.586283584333375e-25 1.144004280370678e-20 4.408361160855382e-18 4.319368613290921e-13 2.5691211107355086e-10 1.4702198263902396e-09 8.5528810713441e-08 2.603251044648084e-06 1.3466760833082259e-05 ],11-Jul-24,0.160590414
jcf016021,19,378, [0.20055710306406685 0.6016713091922006 1.0027855153203342 1.403899721448468 1.8050139275766017 2.2061281337047354 2.6072423398328692 3.0083565459610027 4.612813370473537 4.211699164345403 5.013927576601671 6.618384401114206 10.629526462395544 8.623955431754876 11.030640668523677 ], [1.429880247378979 1.4201637562922744 0.9252453738143716 0.9251470263344639 0.9186966446795072 0.9183935235672396 0.8981771991324561 0.892946113518282 0.8834944451337794 0.8834705831777021 0.8802728321970115 0.8689431250532638 0.8686972718379556 0.8559397880833656 0.855935743880561 ], [2.9157111836735705e-173 2.169169784615937e-169 9.59971947916763e-161 6.727031023789965e-146 1.158375918353632e-123 7.480607691640755e-94 3.941911909941687e-57 8.715560251425599e-21 2.9010186744417763e-11 3.464208193520782e-08 2.138836781627808e-06 0.003106608604869429 0.004289378428169227 0.015148739795993064 0.0170512369376748 ],9-Aug-25,0.175062919
jcf00010203,0,719, [0.10778443113772454 0.32335329341317365 0.5389221556886228 0.7544910179640717 0.9700598802395208 1.18562874251497 2.0479041916167664 1.8323353293413172 4.203592814371258 3.988023952095808 2.263473053892216 2.910179640718563 6.359281437125747 4.419161676646707 6.143712574850299 ], [0.6575688382493906 0.6532836508342317 0.6270566519676047 0.62521028635404 0.6223583653959875 0.6175870676349936 0.6153783670954258 0.6153110259143538 0.6147397704966144 0.6135317765681713 0.5875772644740763 0.587564234466895 0.5835083477353429 0.5835064482714838 0.5831901090191515 ], [9.232760143100434e-139 4.498170473809795e-134 1.0179395216397782e-122 1.5376169436965867e-100 1.1864392791919849e-63 1.319183111203971e-20 1.1632131458722783e-19 4.6452348668665065e-19 3.0067896089743756e-14 1.4989457965670318e-12 1.8857091407758143e-09 9.917799466872247e-09 2.2977702702052988e-08 8.644627810721135e-08 8.997999949940566e-07 ],9-Aug-25,0.080507386
jcf016021,19,378, [0.20055710306406685 0.6016713091922006 1.0027855153203342 1.403899721448468 1.8050139275766017 2.2061281337047354 2.6072423398328692 3.0083565459610027 4.612813370473537 4.211699164345403 5.013927576601671 6.618384401114206 10.629526462395544 8.623955431754876 11.030640668523677 ], [1.429880247378979 1.4201637562922744 0.9252453738143716 0.9251470263344639 0.9186966446795072 0.9183935235672396 0.8981771991324561 0.892946113518282 0.8834944451337794 0.8834705831777021 0.8802728321970115 0.8689431250532638 0.8686972718379556 0.8559397880833656 0.855935743880561 ], [2.9157111836735705e-173 2.169169784615937e-169 9.59971947916763e-161 6.727031023789965e-146 1.158375918353632e-123 7.480607691640755e-94 3.941911909941687e-57 8.715560251425599e-21 2.9010186744417763e-11 3.464208193520782e-08 2.138836781627808e-06 0.003106608604869429 0.004289378428169227 0.015148739795993064 0.0170512369376748 ],9-Aug-25,0.175062919
jcf00010203,0,719, [0.10778443113772454 0.32335329341317365 0.5389221556886228 0.7544910179640717 0.9700598802395208 1.18562874251497 2.0479041916167664 1.8323353293413172 4.203592814371258 3.988023952095808 2.263473053892216 2.910179640718563 6.359281437125747 4.419161676646707 6.143712574850299 ], [0.6575688382493906 0.6532836508342317 0.6270566519676047 0.62521028635404 0.6223583653959875 0.6175870676349936 0.6153783670954258 0.6153110259143538 0.6147397704966144 0.6135317765681713 0.5875772644740763 0.587564234466895 0.5835083477353429 0.5835064482714838 0.5831901090191515 ], [9.232760143100434e-139 4.498170473809795e-134 1.0179395216397782e-122 1.5376169436965867e-100 1.1864392791919849e-63 1.319183111203971e-20 1.1632131458722783e-19 4.6452348668665065e-19 3.0067896089743756e-14 1.4989457965670318e-12 1.8857091407758143e-09 9.917799466872247e-09 2.2977702702052988e-08 8.644627810721135e-08 8.997999949940566e-07 ],9-Aug-25,0.080507386
jc2077_6343,101,382, [1.8327272727272725 1.309090909090909 0.7854545454545454 0.26181818181818184 2.3563636363636364 2.8800000000000003 3.403636363636364 5.498181818181818 4.974545454545455 8.116363636363635 8.64 7.592727272727273 6.021818181818182 13.352727272727273 9.163636363636364 ], [1.1493482660121912 1.1296572710013226 0.7981992667631349 0.7979855561657268 0.7955294649907095 0.7955195434241585 0.7953340629335205 0.794660088859347 0.7946367676890961 0.7924917045318827 0.791059969519149 0.7910562900467742 0.7907932139552573 0.7889928778018043 0.7760667273465505 ], [1.481960681253094e-90 2.9221388369372367e-89 5.596363919403258e-85 2.0377945153023062e-82 6.207208935347737e-75 4.0789408803335966e-38 4.817418493183574e-08 0.00795018663065451 0.030660847039291256 0.03856134859373319 0.18859115022389597 0.6430700765986999 0.9745403152506654 0.9873754702983742 0.9988796674676498 ],11-Jan-27,0.140716863
jc2077_6343,101,382, [1.8327272727272725 1.309090909090909 0.7854545454545454 0.26181818181818184 2.3563636363636364 2.8800000000000003 3.403636363636364 5.498181818181818 4.974545454545455 8.116363636363635 8.64 7.592727272727273 6.021818181818182 13.352727272727273 9.163636363636364 ], [1.1493482660121912 1.1296572710013226 0.7981992667631349 0.7979855561657268 0.7955294649907095 0.7955195434241585 0.7953340629335205 0.794660088859347 0.7946367676890961 0.7924917045318827 0.791059969519149 0.7910562900467742 0.7907932139552573 0.7889928778018043 0.7760667273465505 ], [1.481960681253094e-90 2.9221388369372367e-89 5.596363919403258e-85 2.0377945153023062e-82 6.207208935347737e-75 4.0789408803335966e-38 4.817418493183574e-08 0.00795018663065451 0.030660847039291256 0.03856134859373319 0.18859115022389597 0.6430700765986999 0.9745403152506654 0.9873754702983742 0.9988796674676498 ],11-Jan-27,0.140716863
jcf010015,21,380, [0.20055710306406685 0.6016713091922006 1.0027855153203342 1.403899721448468 1.8050139275766017 2.2061281337047354 2.6072423398328692 3.0083565459610027 4.612813370473537 4.211699164345403 10.629526462395544 11.030640668523677 8.623955431754876 5.013927576601671 10.22841225626741 ], [1.2597770744964425 1.251078774320218 0.8095191678990056 0.8092490180237166 0.8089074276749157 0.8088011758389055 0.7945983451231058 0.7868392217546082 0.7723814559981645 0.772361180360119 0.7695641779785738 0.7510546561064514 0.7508919393030612 0.7398432032955978 0.739838010467264 ], [4.8442596067622945e-119 3.544009568702164e-116 3.704034487185801e-110 1.59010251486339e-100 5.3787719514719315e-87 4.112012478942751e-69 2.801697186332449e-44 2.351511758348622e-16 1.1765248856943335e-08 2.95252030493727e-07 9.87285406758077e-07 9.032692064040533e-06 2.1404195330564183e-05 0.00035656127424050094 0.00081963710583163 ],9-Aug-27,0.154236869
jcf010015,21,380, [0.20055710306406685 0.6016713091922006 1.0027855153203342 1.403899721448468 1.8050139275766017 2.2061281337047354 2.6072423398328692 3.0083565459610027 4.612813370473537 4.211699164345403 10.629526462395544 11.030640668523677 8.623955431754876 5.013927576601671 10.22841225626741 ], [1.2597770744964425 1.251078774320218 0.8095191678990056 0.8092490180237166 0.8089074276749157 0.8088011758389055 0.7945983451231058 0.7868392217546082 0.7723814559981645 0.772361180360119 0.7695641779785738 0.7510546561064514 0.7508919393030612 0.7398432032955978 0.739838010467264 ], [4.8442596067622945e-119 3.544009568702164e-116 3.704034487185801e-110 1.59010251486339e-100 5.3787719514719315e-87 4.112012478942751e-69 2.801697186332449e-44 2.351511758348622e-16 1.1765248856943335e-08 2.95252030493727e-07 9.87285406758077e-07 9.032692064040533e-06 2.1404195330564183e-05 0.00035656127424050094 0.00081963710583163 ],9-Aug-27,0.154236869
jcf117122,116,478, [0.19889502762430938 0.5966850828729282 0.994475138121547 1.392265193370166 1.7900552486187846 2.187845303867403 2.585635359116022 2.9834254143646404 4.574585635359116 4.176795580110498 6.5635359116022105 10.541436464088397 6.165745856353592 4.972375690607735 10.939226519337018 ], [1.4114053229784103 1.4075332137935255 0.902297518628517 0.9021277591253298 0.8961339480566284 0.8961280465248312 0.8760314135056737 0.8705644902658483 0.8608315988318092 0.8608105342646811 0.8576288188459797 0.8459282819034604 0.8456446679086855 0.8330118111577244 0.8329901093228506 ], [2.0783044156741194e-159 4.791828301158632e-156 1.2674295920953809e-148 1.0211540959856443e-135 3.7124250331589408e-115 8.422915020598679e-85 2.4063428115375353e-47 4.970577151478485e-14 5.340736190298276e-11 3.899233708051354e-09 1.3195775870789131e-07 3.16209397549962e-06 4.3939856156410924e-05 0.00022899901402490683 0.0003701922743583386 ],9-May-28,0.172801
jcf117122,116,478, [0.19889502762430938 0.5966850828729282 0.994475138121547 1.392265193370166 1.7900552486187846 2.187845303867403 2.585635359116022 2.9834254143646404 4.574585635359116 4.176795580110498 6.5635359116022105 10.541436464088397 6.165745856353592 4.972375690607735 10.939226519337018 ], [1.4114053229784103 1.4075332137935255 0.902297518628517 0.9021277591253298 0.8961339480566284 0.8961280465248312 0.8760314135056737 0.8705644902658483 0.8608315988318092 0.8608105342646811 0.8576288188459797 0.8459282819034604 0.8456446679086855 0.8330118111577244 0.8329901093228506 ], [2.0783044156741194e-159 4.791828301158632e-156 1.2674295920953809e-148 1.0211540959856443e-135 3.7124250331589408e-115 8.422915020598679e-85 2.4063428115375353e-47 4.970577151478485e-14 5.340736190298276e-11 3.899233708051354e-09 1.3195775870789131e-07 3.16209397549962e-06 4.3939856156410924e-05 0.00022899901402490683 0.0003701922743583386 ],9-May-28,0.172801
jcf057062,169,528, [0.20055710306406685 0.6016713091922006 1.0027855153203342 1.403899721448468 1.8050139275766017 2.2061281337047354 2.6072423398328692 4.211699164345403 4.612813370473537 6.618384401114206 3.8105849582172704 8.623955431754876 6.217270194986072 5.013927576601671 9.025069637883009 ], [1.2804033248881723 1.2797952984278034 0.82468708738225 0.8246182675580956 0.8152625451761981 0.8151898751747926 0.8132825850389551 0.8016330920681852 0.7785417207339472 0.7785202320008355 0.7757074488481996 0.7410076510807114 0.740884147365256 0.7300299537288724 0.7300153563520433 ], [2.0781233147246965e-126 9.84377835606025e-122 3.0307213262034235e-112 1.1164799907502096e-97 8.703628393048377e-78 9.013984918654442e-53 3.751293318249879e-25 2.091504434497753e-21 1.9570292693082735e-19 3.3793783351424135e-11 1.058017674742625e-09 1.3771084914964199e-08 2.303115961148115e-08 9.069789844725885e-07 1.1309680666570284e-05 ],9-May-28,0.156762179
