,normeddate,absdate,power,lon,fixedlon
390,0.4364224137931034,2006-06-20,377.6666666666667,288.5,242.75
391,0.640625,2007-07-04,161.99999999999994,557.0,91.5
392,0.5743758979885057,2007-03-03,452.93546126864646,303.5,241.25
393,0.5711431393678161,2007-02-25,0.0,287.0,216.5
394,0.40481462098949317,2010-06-24,226.1202896803303,477.0,144.5
395,0.09274988929592207,2009-08-05,892.8791653923435,175.5,344.25
396,0.5014290890060786,2010-10-02,127.33333333333331,132.0,307.0
397,0.8231552675013083,2011-08-31,7.871549964335367,310.0,205.0
398,0.40578076566965904,2010-06-25,94.33333333333331,529.5,105.25
399,0.5342780081317178,2010-11-05,726.6987800737348,302.0,298.0
400,0.40578076566965904,2010-06-25,127.66666666666677,581.0,78.5
401,0.5449458556418824,2010-11-16,1481.3740424796922,509.5,211.25
402,0.11400507225957088,2009-08-27,681.2224639256565,422.0,206.0
403,0.5014290890060786,2010-10-02,36.16666666666666,128.0,298.0
404,0.5449458556418824,2010-11-16,545.4478170142111,478.0,159.0
405,0.40578076566965904,2010-06-25,759.548594464029,225.0,344.5
406,0.5642687492451994,2010-12-06,142.33333333333331,558.0,92.0
407,0.4734108932812689,2010-09-03,445.10152889926377,458.0,168.0
408,0.5014290890060786,2010-10-02,872.4531900134498,463.5,188.25
409,0.10144519141741476,2009-08-14,489.50000000000006,376.0,219.0
410,0.0772915744132684,2009-07-20,476.83333333333337,192.5,309.75
411,0.967151080874361,2012-01-27,437.9278321966799,338.0,241.0
412,0.10241133609758062,2009-08-15,379.15917633333265,486.0,151.0
413,0.5043275230465762,2010-10-05,1054.206539932226,517.0,215.5
414,0.10530977013807817,2009-08-18,919.6112803198348,380.5,263.75
415,0.2357795579888088,2009-12-31,202.52766563709562,263.0,254.5
416,0.5633026045650336,2010-12-05,1277.9759557534892,272.5,360.0
417,0.11014049353890745,2009-08-23,106.68745831361804,277.0,233.5
418,0.1004790467372489,2009-08-13,25.166666666666664,153.0,284.5
419,0.5342780081317178,2010-11-05,716.7315183961292,278.5,289.75
420,0.10530977013807817,2009-08-18,122.33333333333334,582.0,79.0
421,0.5642687492451994,2010-12-06,398.1020065152392,536.0,133.0
422,0.2357795579888088,2009-12-31,572.231415956656,264.0,283.0
423,0.07825771909343424,2009-07-21,125.50000000000001,210.0,267.0
424,0.10530977013807817,2009-08-18,250.99837528060246,388.5,192.75
425,0.11207278289923917,2009-08-25,0.0,418.5,150.75
426,0.5642687492451994,2010-12-06,240.50000000000003,560.0,97.0
427,0.40578076566965904,2010-06-25,0.0,246.0,237.0
428,0.3787287146250151,2010-05-28,0.0,315.0,202.5
429,0.11207278289923917,2009-08-25,446.16666666666663,371.0,228.5
430,0.9690833702346926,2012-01-29,310.16666666666663,381.5,200.25
431,0.4734108932812689,2010-09-03,1252.9251941982377,373.0,282.5
432,0.2000322048226722,2009-11-24,0.0,558.0,81.0
433,0.5633026045650336,2010-12-05,0.0,307.0,206.5
434,0.09274988929592207,2009-08-05,66.5,128.0,301.0
435,0.0772915744132684,2009-07-20,249.1666666666667,345.0,210.5
436,0.0772915744132684,2009-07-20,73.56828677907012,248.0,244.0
437,0.9690833702346926,2012-01-29,217.83333333333331,383.0,184.5
438,0.5401151322410531,2010-11-11,620.8532648895839,488.0,177.0
439,0.0772915744132684,2009-07-20,163.44560294286313,220.0,263.0
440,0.5633026045650336,2010-12-05,20.166666666666664,312.5,204.75
441,0.40578076566965904,2010-06-25,186.83333333333331,515.0,121.5
442,0.0772915744132684,2009-07-20,77.66666666666666,327.0,205.5
443,0.5449458556418824,2010-11-16,501.6536819503975,477.5,176.25
444,0.0898514552554245,2009-08-02,464.5362246551848,410.0,204.0
445,0.40481462098949317,2010-06-24,52.666666666666664,435.5,147.25
446,0.0772915744132684,2009-07-20,483.5,187.0,303.5
447,0.5014290890060786,2010-10-02,236.83333333333337,132.5,318.75
448,0.4734108932812689,2010-09-03,409.6749784518805,278.0,256.0
449,0.49949679964574695,2010-09-30,715.1666666666667,315.5,262.25
450,0.4734108932812689,2010-09-03,982.4751816780363,258.0,358.0
451,0.5642687492451994,2010-12-06,1069.6503223335449,253.5,320.25
452,0.40481462098949317,2010-06-24,0.0,436.5,141.75
453,0.11207278289923917,2009-08-25,333.0,284.5,242.75
454,0.49949679964574695,2010-09-30,130.33333333333334,322.0,210.0
455,0.09274988929592207,2009-08-05,14.568186353307988,492.5,113.75
456,0.11207278289923917,2009-08-25,299.89314768056295,135.0,331.5
457,0.119801940340566,2009-09-02,313.6059614929792,183.0,289.5
458,0.10530977013807817,2009-08-18,320.93552698920627,454.5,160.75
459,0.10144519141741476,2009-08-14,532.6666666666666,189.0,305.5
460,0.09178374461575621,2009-08-04,585.3667728498797,312.0,249.0
461,0.2000322048226722,2009-11-24,560.4094513357134,552.5,131.75
462,0.0772915744132684,2009-07-20,69.26604796968358,320.5,203.75
463,0.8241214121814742,2011-09-01,0.0,136.0,292.0
464,0.5014290890060786,2010-10-02,0.0,467.0,126.5
465,0.4734108932812689,2010-09-03,405.5,287.0,243.5
466,0.026085906364478082,2009-05-28,1018.9212112639913,412.5,268.75
467,0.5014290890060786,2010-10-02,283.1666666666667,315.5,226.25
468,0.0772915744132684,2009-07-20,168.09998129174662,345.5,208.25
469,0.3652026891026931,2010-05-14,251.70485621784465,194.5,290.75
470,0.11690350630006843,2009-08-30,282.1666666666667,460.0,166.0
471,0.11303892757940502,2009-08-26,20.166666666666664,481.0,120.5
472,0.1980999154623405,2009-11-22,124.33333333333334,188.0,280.0
473,0.19906606014250633,2009-11-23,209.83333333333331,433.0,163.5
474,0.4734108932812689,2010-09-03,448.9596308352552,420.0,191.0
475,0.10337748077774647,2009-08-16,482.99233461354794,375.5,224.25
476,0.5014290890060786,2010-10-02,290.5909818659748,470.5,154.75
477,0.967151080874361,2012-01-27,155.33333333333331,511.0,117.5
